document_index,document_text,generated_keyphrases
4553,"On December 31 , 2012 , the Food and Drug Administration approved Sirturo -LRB- bedaquiline -RRB- , a Johnson & Johnson tuberculosis drug that is the first new medicine to fight the infection in more than forty years .","Food and Drug Administration, Sirturo (bedaquiline), Johnson & Johnson, tuberculosis drug, 2012 drug approval, new tuberculosis treatment, antitubercular medication"
4554,"The U.S. Food and Drug Administration classifies mineral water as water containing at least 250 parts per million total dissolved solids -LRB- TDS -RRB- , originating from a geologically and physically protected underground water source .","U.S. Food and Drug Administration, mineral water, total dissolved solids (TDS), geologically protected underground water source, classification of mineral water, water quality standards, water source origin"
4555,"Lab Studies : Imaging studies : In 1995 , the Food and Drug Administration -LRB- FDA -RRB- approved the Varicella vaccine to prevent chickenpox .","Food and Drug Administration (FDA), Varicella vaccine, chickenpox prevention, imaging studies, lab studies, vaccine approval process, 1995"
4556,"Lab Studies : Imaging studies : In 1995 , the Food and Drug Administration -LRB- FDA -RRB- approved the Varicella vaccine to prevent chickenpox .","Food and Drug Administration (FDA), Varicella vaccine, chickenpox prevention, imaging studies, lab studies, 1995 vaccine approval, vaccine development"
4557,"His father , Herman Benjamin Segal , is a cardiologist originally from Portland , Maine , and his mother , Andrea Leonard-Segal , is a rheumatologist working for the FDA 's Center for Drug Evaluation and Research .","Herman Benjamin Segal, Portland, Maine, Andrea Leonard-Segal, rheumatologist, FDA Center for Drug Evaluation and Research, cardiologist, family medical background"
4558,"The Food and Drug Administration of the United States approved anhydrous trimethylglycine -LRB- also known by the brand name Cystadane -RRB- for the treatment of homocystinuria , a disease caused by abnormally high homocysteine levels at birth .","Food and Drug Administration, anhydrous trimethylglycine, Cystadane, homocystinuria, homocysteine levels, treatment approval, United States"
4559,"The Food and Drug Administration of the United States approved anhydrous trimethylglycine -LRB- also known by the brand name Cystadane -RRB- for the treatment of homocystinuria , a disease caused by abnormally high homocysteine levels at birth .","Food and Drug Administration, anhydrous trimethylglycine, Cystadane, homocystinuria, homocysteine levels, drug approval process, treatment of metabolic disorders"
4560,"The next day , the Food and Drug Administration refused to accept the company 's application for Erbitux .","Food and Drug Administration, company's application, Erbitux, drug approval process, regulatory rejection, pharmaceutical regulation, medical product authorization"
4561,"The next day , the Food and Drug Administration refused to accept the company 's application for Erbitux .","Food and Drug Administration, company's application, Erbitux, drug approval process, regulatory rejection, pharmaceutical regulation, medical product authorization"
4562,"T. Edward -LRB- Ted -RRB- Vives originated the FSU Seminole War Chant in 1985 , a trombonist and composer , is the musical director of the Los Alamos Community Winds .","T. Edward Vives, FSU Seminole War Chant, 1985, trombonist and composer, musical director, Los Alamos Community Winds"
4563,"Guinga -LRB- Carlos Althier de Souza Lemos Escobar -RRB- -LRB- born June 10 , 1950 -RRB- is a Brazilian guitarist and composer born in Madureira , a working-class suburb of Rio de Janeiro .","Guinga, Carlos Althier de Souza Lemos Escobar, Brazilian guitarist, Brazilian composer, born June 10, 1950, Madureira, Rio de Janeiro"
4564,"Rena Kyriakou -LRB- 25 February 1917August 1994 -RRB- was a pianist and composer born in Herakleion , Crete , Greece .","Rena Kyriakou, pianist, composer, Herakleion, Crete, Greece, 20th-century Greek musicians"
4565,"Franz Ries -LRB- Berlin , 7 April 1846 -- Naumburg , 20 January 1932 -RRB- was a Romantic German violinist and composer , son of Hubert Ries .","Franz Ries, German violinist, Romantic composer, Hubert Ries, Naumburg, 19th-century musicians, German musical heritage"
4566,"Boris Ivanovich Fomin -LRB- Борис Иванович Фомин , 12 April 1900 , Saint Petersburg , Russian Empire , - 25 October 1948 , Moscow , USSR -RRB- was a Soviet musician and composer who specialized in the Russian romance .","Boris Ivanovich Fomin, Russian romance, Soviet musician, composer, Saint Petersburg, Moscow, Russian Empire"
4567,"Giannis Papaioannou -LRB- ; January 18 , 1913 -- August 3 , 1972 -RRB- was a famous Greek musician and composer born in Kios , Ottoman Empire -LRB- now Gemlik , Turkey -RRB- .","Giannis Papaioannou, Greek musician and composer, born in Kios, Kios, Ottoman Empire, Gemlik, Turkey, 20th-century Greek music, notable Greek cultural figure"
4568,"The album featured string work by American Grammy Award-winning keyboardist , composer , arranger and record producer Jeff Bova , whose credits include Celine Dion , Michael Jackson , Blondie , and Eric Clapton and mastering by the Grammy Award-winning Bob Ludwig , whose credits include Jimi Hendrix , Paul McCartney , Madonna , Rolling Stones , and Nirvana The album was well received by fans and critics alike and was considered an overall success .","Jeff Bova, Grammy Award-winning keyboardist, record producer, Bob Ludwig, mastering engineer, notable music credits, album reception"
4569,"The song was introduced by its composer , Wage Rudolf Supratman , on 28 October 1928 during the Second Indonesian Youth Congress in Batavia .","Wage Rudolf Supratman, Indonesian Youth Congress, 1928 song introduction, Batavia, Indonesian national song, composer of the song, Second Indonesian Youth Congress"
4570,"Giselle Galos , commonly known as C. Galos , -LRB- sometimes misspelled Galas -RRB- , was an obscure 19th century Italian or French musician and composer who is responsible for composing two popular pieces of salon music , ` Le chant du Berger ' -LRB- Nocturne Op. 17 -RRB- and ` Le Lac de Come ' -LRB- Nocturne Op. 24 -RRB- .","Giselle Galos, C. Galos, 19th century musician, salon music composer, Le chant du Berger, Le Lac de Come, Nocturne compositions"
4571,"Albert Norman Benedict `` Norm '' Amadio -LRB- born April 14 , 1928 in Timmins , Ontario -RRB- is a Canadian jazz pianist , piano teacher , music coach , composer , arranger , session player , band leader and accompanist .","Albert Norman Benedict Amadio, Canadian jazz pianist, music educator and coach, composer and arranger, session musician, band leader, Ontario-based jazz artist"
4572,"vocalist , lyricist , composer and violyre player , currently resides in Takatsu-ku , Kawasaki , Kanagawa , Japan .","vocalist, lyricist, composer, violin player, Takatsu-ku Kawasaki, Kanagawa Japan, musical roles"
4573,"Artie Malvin -LRB- July 7 , 1922 -- June 16 , 2006 -RRB- was a composer and vocalist who was the baritone member of The Crew Chiefs .","Artie Malvin, composer and vocalist, baritone singer, The Crew Chiefs, musical performer, 1940s-2000s music scene, American jazz and pop music"
4574,Ede Szerdahelyi -LRB- 1820 -- 1880 -RRB- was a Hungarian pianist and composer who had been imprisoned in Olmütz for his participation in the Hungarian uprising of 1848 .,"Ede Szerdahelyi, Hungarian pianist, Hungarian composer, imprisonment in Olmütz, Hungarian uprising of 1848, 19th-century Hungarian musicians, Hungarian revolutionary history"
4575,"The song was introduced by its composer , Wage Rudolf Supratman , on 28 October 1928 during the Second Indonesian Youth Congress in Batavia .","Wage Rudolf Supratman, Indonesian Youth Congress, 1928 song introduction, Batavia, Indonesian national identity, musical composition, Second Indonesian Youth Congress"
4576,"Shamim Ahmed Khan -LRB- September 10 , 1938 - February 14 , 2012 -RRB- was a sitarist and composer , and notably , a student of Pandit Ravi Shankar .","Shamim Ahmed Khan, sitarist and composer, student of Pandit Ravi Shankar, Indian classical musician, musical mentorship, notable Indian artists, 1938-2012"
4577,"Keith Lancaster is a singer , songwriter , composer , producer and executive at The Acappella Company .","Keith Lancaster, singer, songwriter, composer, producer, executive, The Acappella Company"
4578,"Michal Novinski -LRB- born `` Michal Nicik '' , 1971 in Slovakia -RRB- is a music composer best known for his film scores and theatre music .","Michal Novinski, Michal Nicik, Slovakia, music composer, film scores, theatre music, biographical information"
4579,"Ira David Sankey -LRB- August 28 , 1840 -- August 13 , 1908 -RRB- , known as `` The Sweet Singer of Methodism '' , was an American gospel singer and composer , associated with evangelist Dwight L. Moody .","Ira David Sankey, The Sweet Singer of Methodism, American gospel singer, evangelist Dwight L. Moody, gospel music composer, Methodist evangelism, 19th-century religious music"
4580,"Theodor Hermann Leschetizky -LRB- 22 June 183014 November 1915 -RRB- -LRB- sometimes spelled Leschetitzky , in -RRB- was a Polish pianist , professor and composer born in Łańcut , then Landshut in the kingdom of Galicia and Lodomeria , also known as Austrian Poland , a crownland of the Habsburg Monarchy .","Theodor Hermann Leschetizky, Polish pianist, music professor, composer, Łańcut, Habsburg Monarchy, Austrian Poland"
4581,"Pierre Chretien De Geyter -LRB- 8 October 1848 -- 26 September 1932 -RRB- was a Belgian socialist -LRB- who later became a communist -RRB- and a composer , known for writing the music of `` The Internationale '' .","Pierre Chretien De Geyter, Belgian socialist, communist, composer, The Internationale, 1848 birth year, 1932 death year"
